EmpID,BiasInfluentialFactor,FitmentPercent
4597,MartialStatus,62.57907
17284,EmpScore,85.41877
18999,DegreeBranch,85.41818
14828,Gender,81.2061
2729,CurrentCompanyType,56.13089
14806,DegreeBranch,92.86064
20021,MartialStatus,83.62599
14024,HighestDegree,77.277916
21165,EmpScore,57.9433
10837,Gender,77.66023
17199,DegreeBranch,75.019165
2679,HighestDegree,92.8
20225,Gender,82.97198
14139,HighestDegree,85.45986
22956,DegreeBranch,80.81371
13029,EmpScore,92.01873
6346,DegreeBranch,87.33786
20917,DegreeBranch,81.12254
20357,DegreeBranch,78.31612
20144,EmpScore,93.02299
6532,CurrentCompanyType,58.60007
19987,CurrentCompanyType,54.50335
10235,CurrentCompanyType,73.05688
13145,CurrentCompanyType,53.18769
22071,Gender,82.8324
9071,CurrentCompanyType,61.95519
4707,Gender,81.79564
9537,HighestDegree,91.06061
15874,Gender,76.47995
4885,DegreeBranch,72.48069
12777,DegreeBranch,83.52967
22596,CurrentCompanyType,57.78396
15770,Gender,86.98981
9368,Gender,79.873474
7855,DegreeBranch,75.52594
6880,YearsOfExperince,79.77777
4268,YearsOfExperince,87.30158
7809,Ethinicity,77.31569
21497,Gender,80.805504
3512,EmpScore,78.514854
19263,DegreeBranch,80.4535
23293,HighestDegree,75.56391
5760,Gender,77.474
23561,YearsOfExperince,81.20637
12915,YearsOfExperince,79.56591
16792,YearsOfExperince,83.18816
14524,LatestDegreeCGPA,67.88616
10707,YearsOfExperince,84.395584
8576,LatestDegreeCGPA,58.300907
16360,EmpScore,79.228325
14556,DegreeBranch,85.93523
19644,DegreeBranch,98.22906
12288,Ethinicity,86.89354
22525,YearsOfExperince,82.51776
12742,CurrentCompanyType,57.504173
19033,YearsOfExperince,87.96641
17026,HighestDegree,78.34437
5412,DegreeBranch,80.77114
13344,DegreeBranch,85.90906
19666,Ethinicity,79.69162
8598,CurrentCompanyType,58.061897
19628,DegreeBranch,92.09435
12847,Ethinicity,85.52877
2159,CurrentCompanyType,52.64991
13971,CurrentCompanyType,60.337063
11524,Gender,76.947105
23834,EmpScore,56.706398
19608,DegreeBranch,78.677574
18255,YearsOfExperince,80.542564
19640,Gender,78.6058
9967,DegreeBranch,85.267136
16537,YearsOfExperince,86.11249
17447,Gender,85.4323
12254,Gender,80.54741
6815,LatestDegreeCGPA,86.42476
4740,Gender,78.35962
5426,YearsOfExperince,84.777756
7932,YearsOfExperince,87.01561
8133,EmpScore,88.595695
21754,Gender,81.39665
12941,DegreeBranch,91.00429
14494,EmpScore,54.593803
23145,YearsOfExperince,62.50873
20881,DegreeBranch,91.303215
20637,DegreeBranch,86.44031
18620,Gender,76.80903
4650,CurrentCompanyType,91.4969
23842,DegreeBranch,81.1881
4722,CurrentCompanyType,62.923016
8197,CurrentCompanyType,56.73591
20966,CurrentCompanyType,53.768795
22565,HighestDegree,86.19954
14013,DegreeBranch,81.76714
6898,Ethinicity,73.29675
15838,DegreeBranch,81.25166
5157,DegreeBranch,81.308365
20771,Gender,67.947586
13249,HighestDegree,79.99301
8058,YearsOfExperince,76.122375
8360,CurrentCompanyType,51.79887
8756,CurrentCompanyType,60.577827
21407,MartialStatus,82.1622
6273,CurrentCompanyType,57.736477
16938,LatestDegreeCGPA,76.221115
2026,DegreeBranch,74.10921
12276,CurrentCompanyType,61.3647
10576,DegreeBranch,85.220665
14108,Gender,75.27623
18227,YearsOfExperince,78.88579
13007,DegreeBranch,84.868256
8774,YearsOfExperince,76.13038
15170,DegreeBranch,78.27886
11319,Gender,78.49377
16453,CurrentCompanyType,61.708687
5599,CurrentCompanyType,92.819855
5295,EmpScore,63.513622
12453,DegreeBranch,82.80507
12949,DegreeBranch,74.8303
20354,Ethinicity,82.54528
7924,Gender,76.76051
3651,Gender,80.17117
17457,CurrentCompanyType,84.95431
5015,CurrentCompanyType,57.443504
8407,DegreeBranch,85.904625
18105,DegreeBranch,74.76343
21901,Gender,74.05429
13203,CurrentCompanyType,54.573235
10063,Gender,74.18437
16904,Gender,83.55342
21494,DegreeBranch,87.157135
15268,Gender,80.00553
9430,DegreeBranch,78.695854
3109,DegreeBranch,82.32057
19667,Gender,81.373474
7753,Gender,76.33021
2958,YearsOfExperince,81.623795
15525,Gender,76.072556
11884,HighestDegree,89.17438
3978,Gender,79.32389
7110,EmpScore,63.46126
14118,HighestDegree,67.843796
2321,Gender,81.54995
18823,CurrentCompanyType,51.468464
10593,LatestDegreeCGPA,78.04865
13768,MartialStatus,83.22121
8172,DegreeBranch,85.93065
2077,EmpScore,76.9565
2442,DegreeBranch,81.88039
8203,Gender,79.27529
8009,YearsOfExperince,76.76425
11284,DegreeBranch,93.63997
5504,Gender,79.27452
18634,DegreeBranch,86.3258
10985,DegreeBranch,83.865875
10311,Gender,79.04721
11860,DegreeBranch,76.54623
16069,CurrentCompanyType,55.44353
3235,CurrentCompanyType,55.71375
17901,DegreeBranch,77.09522
24315,LatestDegreeCGPA,83.91403
19623,CurrentCompanyType,56.568623
4056,CurrentCompanyType,60.50727
14107,EmpScore,86.299515
19859,YearsOfExperince,78.785416
19001,CurrentCompanyType,61.819157
19983,Gender,74.39202
5999,LatestDegreeCGPA,65.47965
8402,Gender,78.02283
22807,MartialStatus,85.615616
17833,CurrentCompanyType,85.33483
5013,Ethinicity,63.63377
20052,Gender,86.3093
12188,MartialStatus,87.5778
10363,YearsOfExperince,86.98567
24052,YearsOfExperince,78.74709
17273,Gender,80.86629
22651,EmpScore,54.823193
6726,Ethinicity,54.340027
16473,DegreeBranch,80.61163
15222,Gender,78.753555
4265,EmpScore,90.506645
7850,DegreeBranch,92.89424
21134,CurrentCompanyType,58.829033
13300,EmpScore,60.960876
4628,DegreeBranch,77.68781
7412,Gender,86.13531
17728,Gender,81.736664
18725,YearsOfExperince,77.66648
19217,EmpScore,78.24688
6170,Gender,78.399155
19257,Gender,84.4053
4980,CurrentCompanyType,58.10953
9052,DegreeBranch,90.97832
15550,DegreeBranch,92.82668
4492,MartialStatus,83.93343
12326,YearsOfExperince,85.15443
9675,DegreeBranch,77.6027
22811,YearsOfExperince,74.92459
14194,EmpScore,75.64131
11520,DegreeBranch,80.23775
10755,YearsOfExperince,79.66309
8369,DegreeBranch,92.30683
12766,YearsOfExperince,76.785576
7785,CurrentCompanyType,59.619373
7428,CurrentCompanyType,57.182476
11606,DegreeBranch,77.91961
22155,YearsOfExperince,84.87954
18386,Gender,73.09494
17554,Gender,81.820946
12745,EmpScore,92.524216
8673,Gender,88.07548
10774,DegreeBranch,81.3098
18016,CurrentCompanyType,63.578312
10509,CurrentCompanyType,83.88618
8923,DegreeBranch,81.52984
4537,Gender,82.139046
14132,CurrentCompanyType,55.209686
5809,Ethinicity,84.62906
23567,CurrentCompanyType,57.08952
11330,Ethinicity,86.83785
14518,Gender,78.625046
10929,HighestDegree,87.07153
15145,CurrentCompanyType,61.0338
22372,YearsOfExperince,88.66036
13673,CurrentCompanyType,49.887093
9062,EmpScore,93.82224
23282,CurrentCompanyType,61.51879
3718,Gender,84.04505
20711,DegreeBranch,84.0528
20766,Gender,79.81894
5534,CurrentCompanyType,57.076435
5053,EmpScore,63.368156
7530,YearsOfExperince,59.234966
15952,CurrentCompanyType,54.79256
22196,Ethinicity,80.33893
24379,MartialStatus,83.64572
21184,DegreeBranch,77.75723
20632,EmpScore,59.39029
15166,DegreeBranch,80.08778
20686,Gender,77.98877
16530,YearsOfExperince,71.26296
13227,EmpScore,89.02623
13649,CurrentCompanyType,52.1416
2233,LatestDegreeCGPA,56.908585
16100,DegreeBranch,90.15442
2236,DegreeBranch,77.3908
21657,YearsOfExperince,79.24034
16992,Gender,77.8842
12752,Ethinicity,78.3344
16034,Gender,75.19563
14640,CurrentCompanyType,52.419865
19315,CurrentCompanyType,89.33368
14835,DegreeBranch,80.11008
17164,MartialStatus,83.06847
8821,DegreeBranch,87.19234
8100,Gender,75.8764
21353,Gender,87.39429
19310,Gender,79.00384
23984,DegreeBranch,90.63236
5145,Gender,92.55011
18781,CurrentCompanyType,56.034275
5154,MartialStatus,78.868835
17658,Gender,88.1159
2151,CurrentCompanyType,90.730835
19685,YearsOfExperince,84.17242
13992,DegreeBranch,88.09067
11231,CurrentCompanyType,60.260403
22262,Gender,85.42217
18790,CurrentCompanyType,60.354244
12285,Gender,80.93044
6584,DegreeBranch,77.13489
22391,CurrentCompanyType,45.624355
11309,Ethinicity,79.30369
18602,CurrentCompanyType,54.411186
20449,YearsOfExperince,85.0934
18402,DegreeBranch,90.16857
17302,YearsOfExperince,85.86018
22628,Gender,80.321526
6435,DegreeBranch,83.497765
3293,HighestDegree,79.39517
10515,YearsOfExperince,83.38217
2289,CurrentCompanyType,45.14638
9846,HighestDegree,63.983505
14182,Gender,79.920456
5563,HighestDegree,73.99247
12324,Gender,76.45568
12370,DegreeBranch,75.030014
12593,Gender,81.77725
23192,MartialStatus,87.172585
19616,DegreeBranch,88.99322
6354,MartialStatus,77.370476
7231,Gender,72.82433
11787,CurrentCompanyType,53.328194
14580,YearsOfExperince,76.22572
13498,YearsOfExperince,85.61363
8815,EmpScore,66.194405
6389,DegreeBranch,86.56003
4573,DegreeBranch,82.84239
23076,DegreeBranch,83.763916
17603,EmpScore,77.326355
20009,Ethinicity,78.41598
9012,DegreeBranch,58.52067
10729,Gender,77.5444
12390,CurrentCompanyType,62.13803
23235,YearsOfExperince,80.87501
19920,CurrentCompanyType,73.997505
15263,Gender,79.25778
18719,Gender,80.01092
12540,Ethinicity,63.50934
17194,DegreeBranch,78.50472
10568,Gender,81.31097
14109,Gender,85.41118
2439,DegreeBranch,85.13815
19838,Ethinicity,87.398964
24179,YearsOfExperince,75.94079
3350,CurrentCompanyType,58.453987
12420,Gender,79.13789
14651,YearsOfExperince,81.64296
3923,YearsOfExperince,75.2751
11345,CurrentCompanyType,62.996643
12375,YearsOfExperince,77.75032
15915,CurrentCompanyType,51.606995
5219,Gender,79.39637
10723,EmpScore,80.053474
8514,Gender,83.762856
14472,DegreeBranch,82.73333
11267,DegreeBranch,76.51227
20122,CurrentCompanyType,56.36656
5590,EmpScore,75.87412
23955,YearsOfExperince,74.63874
20018,Gender,79.83246
18324,Gender,78.37375
4864,Gender,82.49417
2285,YearsOfExperince,84.89518
6543,YearsOfExperince,85.07707
10824,DegreeBranch,75.973495
12242,CurrentCompanyType,58.945885
11435,CurrentCompanyType,57.26091
12158,DegreeBranch,83.42943
22367,Gender,84.108986
9819,YearsOfExperince,89.371765
8862,Gender,81.18181
11639,YearsOfExperince,78.49772
6155,CurrentCompanyType,60.4968
9336,LatestDegreeCGPA,62.39529
18185,Gender,78.83399
10400,DegreeBranch,77.82649
6113,DegreeBranch,79.53809
11971,CurrentCompanyType,57.579338
15894,Gender,78.71723
6824,DegreeBranch,80.3068
18284,YearsOfExperince,76.18061
14237,MartialStatus,83.32391
18894,EmpScore,78.761215
17849,CurrentCompanyType,53.230667
11149,DegreeBranch,80.985245
6551,MartialStatus,78.29936
5967,Gender,79.62725
13813,DegreeBranch,71.387794
9970,DegreeBranch,80.250145
4760,EmpScore,52.687298
9629,Gender,77.21769
19186,EmpScore,80.78015
2309,CurrentCompanyType,82.92856
14595,CurrentCompanyType,53.93006
23533,Gender,86.83345
22697,Gender,78.004906
20713,Gender,80.294815
10902,DegreeBranch,74.43646
22201,LatestDegreeCGPA,78.616066
11817,Gender,80.63922
10832,Gender,74.75732
3772,Gender,71.19252
4234,MartialStatus,62.862167
4952,EmpScore,88.37261
17214,DegreeBranch,78.651985
20092,Gender,82.826744
2189,MartialStatus,76.397415
21946,YearsOfExperince,87.03549
8273,YearsOfExperince,78.58761
17620,EmpScore,85.65938
2683,Gender,80.204056
23694,YearsOfExperince,92.681786
19210,DegreeBranch,80.54731
4318,Gender,82.68865
20128,DegreeBranch,85.99078
17241,DegreeBranch,78.62748
8157,Gender,80.99469
5915,YearsOfExperince,82.704704
22024,YearsOfExperince,81.35448
18656,Gender,87.895584
21705,Gender,80.375404
7927,YearsOfExperince,72.20042
5952,CurrentCompanyType,57.952805
15441,LatestDegreeCGPA,52.41589
7768,YearsOfExperince,85.29407
17671,CurrentCompanyType,62.736145
6561,LatestDegreeCGPA,54.716015
4895,CurrentCompanyType,56.39422
7078,DegreeBranch,80.98704
7262,HighestDegree,79.75275
5835,YearsOfExperince,85.45046
12954,CurrentCompanyType,55.73516
19716,HighestDegree,88.83564
22353,YearsOfExperince,76.315796
7354,YearsOfExperince,92.73869
2474,Gender,86.16426
6050,Gender,88.545586
16516,DegreeBranch,82.78757
21129,CurrentCompanyType,83.79811
3664,HighestDegree,86.59102
8997,CurrentCompanyType,52.14241
13691,Gender,76.856804
18200,HighestDegree,82.55128
9681,CurrentCompanyType,60.882145
14197,HighestDegree,80.72946
20575,DegreeBranch,90.56358
3513,DegreeBranch,91.1855
9334,DegreeBranch,75.936584
15293,Gender,80.065605
18189,HighestDegree,81.523605
18256,DegreeBranch,84.42209
24154,EmpScore,94.34015
14245,EmpScore,85.92862
20367,HighestDegree,90.01555
23466,EmpScore,86.79373
3116,EmpScore,79.73414
17568,Gender,77.705536
22730,Gender,85.47349
15637,CurrentCompanyType,58.115654
4819,DegreeBranch,82.83751
14531,CurrentCompanyType,60.85133
17920,Gender,74.71426
13373,Gender,79.44615
20024,HighestDegree,86.804535
12741,YearsOfExperince,69.056755
14286,EmpScore,76.79801
13446,Gender,80.76763
19905,CurrentCompanyType,64.07302
4813,CurrentCompanyType,54.284935
7334,Gender,74.36618
10608,Gender,71.81916
8798,CurrentCompanyType,56.26837
11837,Gender,73.18268
20075,CurrentCompanyType,84.14407
15851,YearsOfExperince,79.0379
4317,MartialStatus,79.47915
2234,CurrentCompanyType,54.396706
2027,CurrentCompanyType,61.26631
2371,DegreeBranch,89.463066
4403,Gender,83.314255
12890,DegreeBranch,94.31066
14160,Gender,76.333015
2947,DegreeBranch,83.82801
23971,Gender,86.07304
2677,HighestDegree,88.99866
2047,DegreeBranch,82.096306
2917,DegreeBranch,92.845795
5627,YearsOfExperince,80.07358
14167,YearsOfExperince,81.46601
21346,DegreeBranch,76.42609
21351,Gender,83.19901
24076,EmpScore,89.330086
12327,EmpScore,81.60656
3845,DegreeBranch,86.8096
2495,DegreeBranch,93.09813
4060,CurrentCompanyType,58.088264
10323,Ethinicity,88.851524
24319,EmpScore,88.1064
12831,YearsOfExperince,80.2709
4714,Ethinicity,64.66762
11578,Gender,84.698875
10585,DegreeBranch,77.01368
7053,DegreeBranch,84.89945
7127,DegreeBranch,88.37239
7849,Gender,76.83697
5012,HighestDegree,91.39252
6255,CurrentCompanyType,59.400463
8093,EmpScore,90.87237
12883,Gender,78.0546
2973,Ethinicity,79.766365
4863,CurrentCompanyType,60.35311
15068,Ethinicity,61.15528
19333,Gender,70.599144
12959,DegreeBranch,90.69252
8013,DegreeBranch,76.10421
3090,Gender,84.95991
24196,YearsOfExperince,77.88233
11844,LatestDegreeCGPA,57.412727
24121,EmpScore,86.39305
12264,CurrentCompanyType,53.81573
22768,DegreeBranch,83.97255
15229,DegreeBranch,88.06929
2855,CurrentCompanyType,54.32234
6774,Gender,79.98558
14316,CurrentCompanyType,58.145832
20320,Gender,81.18409
13339,CurrentCompanyType,91.17615
22356,DegreeBranch,75.47264
9162,Ethinicity,60.43783
14101,YearsOfExperince,80.36633
22792,Gender,73.931015
3037,Gender,81.83985
7600,YearsOfExperince,86.09603
6250,Gender,74.75718
15375,MartialStatus,86.73294
13244,DegreeBranch,91.87928
10830,HighestDegree,80.618164
12263,CurrentCompanyType,51.871784
10448,CurrentCompanyType,67.79336
9195,DegreeBranch,95.4713
22389,Gender,76.113525
19529,LatestDegreeCGPA,78.57549
10175,Gender,76.32603
21677,YearsOfExperince,80.32014
23240,YearsOfExperince,78.95635
11794,Gender,80.60028
14825,Gender,80.74077
23041,CurrentCompanyType,58.264355
18457,CurrentCompanyType,53.13663
16536,Gender,83.481865
12728,HighestDegree,82.80372
11623,CurrentCompanyType,59.969727
6013,HighestDegree,84.73012
19886,CurrentCompanyType,61.03069
3326,EmpScore,92.34969
22193,DegreeBranch,82.78067
3940,Gender,92.558304
20846,CurrentCompanyType,55.79639
5757,Gender,80.01099
8725,Gender,83.52606
21001,CurrentCompanyType,55.7483
3543,CurrentCompanyType,67.92078
20994,Gender,76.89753
9961,YearsOfExperince,81.83408
9015,CurrentCompanyType,49.743412
19888,EmpScore,82.29503
11297,HighestDegree,89.157074
18722,EmpScore,86.668846
17786,YearsOfExperince,81.45227
9543,LatestDegreeCGPA,65.46284
12085,CurrentCompanyType,58.18223
15556,MartialStatus,52.133846
9014,CurrentCompanyType,49.32253
10284,YearsOfExperince,85.83798
12598,MartialStatus,77.80723
10698,EmpScore,79.78734
21223,DegreeBranch,83.710754
9310,DegreeBranch,83.63393
9230,DegreeBranch,85.40868
13338,Gender,80.17317
16149,MartialStatus,74.38339
16813,Gender,85.09615
3038,Gender,81.58987
3158,Gender,83.89105
22849,YearsOfExperince,80.72091
16732,MartialStatus,65.15676
19579,DegreeBranch,86.0371
18917,CurrentCompanyType,59.705013
22229,MartialStatus,64.61683
19116,MartialStatus,78.26501
14984,CurrentCompanyType,57.640514
21140,HighestDegree,59.85789
3305,CurrentCompanyType,91.67528
12994,Gender,81.842155
6125,HighestDegree,54.503765
18637,LatestDegreeCGPA,71.2248
22541,DegreeBranch,82.96278
17912,DegreeBranch,81.14836
11803,Gender,82.12535
16355,EmpScore,82.79974
4235,CurrentCompanyType,54.908176
18004,DegreeBranch,84.89993
20056,HighestDegree,77.04397
2023,DegreeBranch,62.523556
21734,EmpScore,94.22183
9885,DegreeBranch,92.521065
10483,EmpScore,87.11563
16641,CurrentCompanyType,57.221767
21780,DegreeBranch,81.55466
6136,DegreeBranch,80.78848
12401,CurrentCompanyType,54.118683
17014,Gender,88.71769
24087,CurrentCompanyType,57.361423
10133,DegreeBranch,93.45873
6723,YearsOfExperince,82.75131
8045,Gender,83.121994
16542,YearsOfExperince,82.6563
23321,DegreeBranch,87.55127
13825,HighestDegree,83.41544
15923,Gender,79.08853
21526,CurrentCompanyType,59.47544
11523,Gender,87.7091
6381,DegreeBranch,92.27942
9673,YearsOfExperince,79.36246
18626,Gender,79.32834
18653,EmpScore,73.421875
23682,Gender,78.06389
13630,YearsOfExperince,85.68114
17039,Gender,81.2358
22274,YearsOfExperince,83.31372
2306,DegreeBranch,72.16035
6653,DegreeBranch,92.48219
19120,EmpScore,77.745636
19554,MartialStatus,86.93698
14270,Gender,79.90439
18560,DegreeBranch,77.4918
17438,HighestDegree,87.622734
21362,CurrentCompanyType,61.95773
2129,Ethinicity,81.20456
17348,DegreeBranch,81.863075
4218,CurrentCompanyType,56.131184
2849,DegreeBranch,76.08958
21933,DegreeBranch,74.124306
15580,CurrentCompanyType,59.05312
20529,DegreeBranch,83.424644
17691,DegreeBranch,75.50747
3981,EmpScore,80.795044
14265,MartialStatus,69.95053
3358,DegreeBranch,77.10851
2800,EmpScore,88.71885
7450,HighestDegree,86.52023
18452,Gender,91.18753
18591,CurrentCompanyType,63.2593
2799,DegreeBranch,89.89495
15693,Gender,80.240265
22366,Gender,88.1269
11266,DegreeBranch,79.08327
4701,Gender,86.989044
4465,Gender,77.19549
11969,Gender,82.88921
21882,YearsOfExperince,73.79898
21054,CurrentCompanyType,63.40457
4460,Gender,82.307076
7407,YearsOfExperince,89.47952
8030,DegreeBranch,89.78284
11046,Gender,81.56129
19729,Gender,78.13897
5636,HighestDegree,91.178185
6671,MartialStatus,73.381584
16202,CurrentCompanyType,58.284733
7043,Gender,79.862564
10942,DegreeBranch,81.9962
14287,YearsOfExperince,78.43609
15798,Gender,83.87509
20043,YearsOfExperince,74.74085
23193,LatestDegreeCGPA,81.76264
20853,CurrentCompanyType,54.471313
8822,Gender,88.63448
16889,HighestDegree,81.85053
20928,DegreeBranch,84.29511
20402,Gender,81.370384
14144,HighestDegree,65.29982
3688,DegreeBranch,95.10991
23797,YearsOfExperince,87.82846
16515,DegreeBranch,85.069145
8662,CurrentCompanyType,55.505417
16388,DegreeBranch,77.31673
18546,YearsOfExperince,78.578094
11979,DegreeBranch,87.704094
4834,CurrentCompanyType,52.987854
17427,CurrentCompanyType,49.799656
22803,YearsOfExperince,82.95753
17952,MartialStatus,74.49411
17885,HighestDegree,97.262764
10017,CurrentCompanyType,55.403355
3278,CurrentCompanyType,51.67228
20904,Gender,77.02884
12711,CurrentCompanyType,61.19304
10686,CurrentCompanyType,58.515324
12917,EmpScore,78.60649
4741,DegreeBranch,77.082405
13839,Gender,88.61764
21465,CurrentCompanyType,60.85726
4590,CurrentCompanyType,51.72767
22724,CurrentCompanyType,60.028843
8854,CurrentCompanyType,57.965645
9435,MartialStatus,79.5064
19503,CurrentCompanyType,69.49728
3230,EmpScore,79.65929
8877,CurrentCompanyType,87.163895
4246,DegreeBranch,75.00098
16897,HighestDegree,88.16769
7773,Gender,80.43835
14075,DegreeBranch,74.44968
4359,DegreeBranch,83.53205
21289,DegreeBranch,81.513756
18186,LatestDegreeCGPA,57.557213
3991,CurrentCompanyType,61.535244
22537,YearsOfExperince,77.619255
2124,Gender,78.072556
18692,CurrentCompanyType,48.92367
16570,CurrentCompanyType,60.3877
18239,MartialStatus,87.98392
6771,Gender,82.080315
23673,EmpScore,82.55552
10742,Gender,82.34638
21753,YearsOfExperince,80.6831
19431,Gender,74.92635
4224,Gender,85.39099
12983,Gender,77.466354
5454,Ethinicity,83.74704
8722,DegreeBranch,93.01151
12803,LatestDegreeCGPA,86.10332
12536,YearsOfExperince,79.480095
16422,Gender,84.84995
15645,Gender,82.29758
3013,CurrentCompanyType,51.664444
11044,CurrentCompanyType,52.978165
9410,Gender,70.19865
9813,Gender,78.85062
10165,MartialStatus,82.20453
7505,YearsOfExperince,82.34852
17149,DegreeBranch,83.86236
15413,YearsOfExperince,69.298836
23114,MartialStatus,82.59485
14176,CurrentCompanyType,93.085266
21823,DegreeBranch,85.66428
10343,DegreeBranch,81.66891
5560,HighestDegree,93.288864
6270,YearsOfExperince,80.20812
7671,Gender,80.256424
7005,DegreeBranch,97.59315
19009,CurrentCompanyType,52.134045
3626,DegreeBranch,84.26162
17003,Ethinicity,78.695206
2057,Ethinicity,81.95512
13919,Gender,86.49229
24077,YearsOfExperince,91.50418
9766,YearsOfExperince,74.50528
15453,EmpScore,92.308754
23010,Gender,77.01755
14090,Gender,81.46868
4809,DegreeBranch,77.01459
13269,EmpScore,57.216343
4752,CurrentCompanyType,55.74982
20417,CurrentCompanyType,56.32073
13672,CurrentCompanyType,54.01553
23805,Gender,76.12214
18173,DegreeBranch,60.64657
22094,Gender,80.80638
22250,CurrentCompanyType,55.473175
16288,Gender,83.94922
19045,Ethinicity,89.0181
16522,DegreeBranch,91.456856
4116,HighestDegree,85.2948
6539,YearsOfExperince,81.05985
3379,Gender,75.5995
5059,YearsOfExperince,70.50925
8860,CurrentCompanyType,58.537453
21208,Gender,78.32591
8853,HighestDegree,65.68644
3810,CurrentCompanyType,54.40168
14288,HighestDegree,86.33036
16412,HighestDegree,59.583736
12951,HighestDegree,86.90285
10350,DegreeBranch,87.16112
12901,Gender,72.85047
5620,CurrentCompanyType,53.130352
4915,CurrentCompanyType,59.314117
12290,DegreeBranch,88.45422
2302,DegreeBranch,80.14151
18065,YearsOfExperince,87.67631
11855,DegreeBranch,78.55622
3827,DegreeBranch,74.8285
6306,Ethinicity,78.73984
23576,CurrentCompanyType,64.41624
12006,MartialStatus,81.99184
10847,DegreeBranch,83.35998
8140,Gender,84.821335
13901,Gender,77.26428
5783,DegreeBranch,81.60138
21014,Gender,77.39203
22644,Gender,81.69947
5984,CurrentCompanyType,55.32136
23877,CurrentCompanyType,58.43475
2840,CurrentCompanyType,79.13393
10192,DegreeBranch,89.02882
23914,MartialStatus,82.82054
22524,Gender,77.69901
2771,HighestDegree,92.806015
17692,Ethinicity,79.13667
10650,Gender,75.55894
9755,DegreeBranch,79.49509
13389,DegreeBranch,87.48718
22119,DegreeBranch,87.71144
7542,EmpScore,89.66282
10044,CurrentCompanyType,58.454105
6855,DegreeBranch,76.00001
23779,Gender,78.14094
13008,Gender,76.662285
21120,Gender,81.672035
11242,Ethinicity,86.75692
13650,DegreeBranch,96.90274
8267,MartialStatus,55.750908
21477,DegreeBranch,80.05271
16264,DegreeBranch,87.07034
19594,EmpScore,88.991264
22269,YearsOfExperince,90.371796
13198,YearsOfExperince,80.27089
24168,Gender,82.52527
20014,DegreeBranch,46.8334
15728,MartialStatus,80.959175
14544,YearsOfExperince,68.48701
22947,Gender,77.08585
19954,EmpScore,87.55582
2152,DegreeBranch,93.630394
21219,YearsOfExperince,79.045654
8971,Gender,70.84599
20877,MartialStatus,66.94504
8269,Gender,81.07948
15270,DegreeBranch,76.33259
23418,EmpScore,63.74653
5493,Gender,82.40744
21338,Gender,82.80001
5445,DegreeBranch,77.073586
5459,Gender,80.908134
20868,CurrentCompanyType,75.660995
8867,EmpScore,78.94645
16546,CurrentCompanyType,50.166042
15083,Gender,84.321106
12805,DegreeBranch,79.775826
5617,Gender,74.765076
16201,EmpScore,60.269913
13821,DegreeBranch,96.74063
16102,DegreeBranch,80.76053
8084,Gender,82.43143
18524,EmpScore,53.016254
15480,DegreeBranch,81.03308
15180,YearsOfExperince,79.340576
17962,HighestDegree,85.44901
18642,HighestDegree,72.369225
4781,EmpScore,57.905228
22319,MartialStatus,61.095123
23603,Gender,87.82956
18750,EmpScore,88.196976
8473,CurrentCompanyType,63.06891
22695,MartialStatus,76.42007
19831,EmpScore,51.555653
6237,Ethinicity,82.27757
18730,DegreeBranch,89.04007
22181,CurrentCompanyType,54.99619
21731,Ethinicity,89.77478
8060,YearsOfExperince,80.3148
19420,Gender,82.562256
17824,YearsOfExperince,85.58836
7161,DegreeBranch,84.453964
7844,HighestDegree,81.273384
21645,YearsOfExperince,79.863434
20063,Gender,82.87242
23402,CurrentCompanyType,61.781593
5700,Gender,76.20025
19467,EmpScore,87.972015
18261,DegreeBranch,75.05596
19472,DegreeBranch,80.1697
8964,CurrentCompanyType,62.924763
23851,Gender,78.67866
20502,HighestDegree,56.453712
9710,DegreeBranch,86.27358
22375,CurrentCompanyType,65.60425
5593,CurrentCompanyType,58.622005
7525,HighestDegree,77.98472
12353,CurrentCompanyType,59.136395
13150,HighestDegree,73.50516
7446,YearsOfExperince,89.22095
16239,CurrentCompanyType,53.263023
3429,CurrentCompanyType,62.409725
22252,DegreeBranch,75.74075
5529,Gender,75.31067
8650,DegreeBranch,74.589584
10382,DegreeBranch,76.058334
16109,CurrentCompanyType,62.289825
22239,DegreeBranch,85.16868
13918,EmpScore,87.959465
7346,Ethinicity,79.51886
22164,CurrentCompanyType,50.810287
10995,YearsOfExperince,77.21689
20331,CurrentCompanyType,49.18297
17053,YearsOfExperince,72.80331
3468,YearsOfExperince,76.30209
4307,HighestDegree,76.61759
16145,YearsOfExperince,84.76547
15039,CurrentCompanyType,61.34413
11679,Gender,84.27875
21688,Gender,83.70644
19479,Gender,78.31798
11847,DegreeBranch,78.79378
9676,CurrentCompanyType,59.621826
2322,DegreeBranch,89.99984
23970,Gender,69.604675
4324,Gender,83.04036
17061,EmpScore,84.00074
19929,YearsOfExperince,56.85375
23855,HighestDegree,80.8961
11899,CurrentCompanyType,49.184593
12012,Gender,80.24561
8710,CurrentCompanyType,58.237076
11626,MartialStatus,58.915398
17583,Gender,74.14517
7620,MartialStatus,47.744465
15853,EmpScore,82.77991
23092,DegreeBranch,78.30035
6768,DegreeBranch,75.55729
13185,Gender,73.58503
14150,CurrentCompanyType,61.53411
11321,MartialStatus,79.43208
15837,DegreeBranch,83.93751
18501,DegreeBranch,89.32949
2075,MartialStatus,84.86728
21211,CurrentCompanyType,67.208786
