EmpID,BiasInfluentialFactor,FitmentPercent
15398,CurrentCompanyType,53.273335
7769,Gender,79.03651
16724,YearsOfExperince,76.73779
24368,EmpScore,61.697765
6132,CurrentCompanyType,55.949154
10693,DegreeBranch,81.4993
16833,YearsOfExperince,84.07477
2692,CurrentCompanyType,56.652912
22987,YearsOfExperince,84.53024
5282,DegreeBranch,83.226135
4597,MartialStatus,66.90585
17284,EmpScore,75.41923
18999,DegreeBranch,84.35538
14828,Gender,82.28841
2729,CurrentCompanyType,51.222633
14806,DegreeBranch,89.1755
20021,MartialStatus,74.619514
14024,HighestDegree,79.11485
21165,EmpScore,50.087814
10837,Gender,85.44484
17199,DegreeBranch,87.24778
2679,HighestDegree,92.357704
20225,Gender,90.03082
14139,HighestDegree,83.91844
22956,DegreeBranch,87.45553
13029,EmpScore,92.527534
6346,DegreeBranch,87.52787
20917,DegreeBranch,78.88794
20357,DegreeBranch,76.15199
20144,EmpScore,92.86958
6532,CurrentCompanyType,57.61942
19987,CurrentCompanyType,51.218014
10235,CurrentCompanyType,56.948807
13145,CurrentCompanyType,42.56792
22071,Gender,77.19505
9071,CurrentCompanyType,60.220367
4707,Gender,80.66212
9537,HighestDegree,91.61628
15874,Gender,82.62491
4885,DegreeBranch,71.69633
12777,DegreeBranch,84.45577
22596,CurrentCompanyType,55.3524
15770,Gender,87.06395
9368,Gender,73.428955
7855,DegreeBranch,71.69589
6880,Ethinicity,77.06459
4268,YearsOfExperince,83.667015
7809,Ethinicity,80.23663
21497,Gender,81.23415
3512,EmpScore,81.212296
19263,DegreeBranch,83.44431
23293,HighestDegree,77.491776
5760,Gender,79.25799
23561,YearsOfExperince,83.06734
12915,YearsOfExperince,82.44401
16792,YearsOfExperince,82.57967
14524,LatestDegreeCGPA,65.47637
10707,YearsOfExperince,76.415924
8576,LatestDegreeCGPA,61.401814
16360,EmpScore,84.0012
14556,DegreeBranch,89.15999
19644,DegreeBranch,100.80233
12288,YearsOfExperince,77.57824
22525,YearsOfExperince,87.03745
12742,CurrentCompanyType,52.53589
19033,YearsOfExperince,88.60225
17026,HighestDegree,75.75676
5412,DegreeBranch,84.592834
13344,DegreeBranch,85.97145
19666,Ethinicity,86.78256
8598,CurrentCompanyType,49.82458
19628,DegreeBranch,85.493454
12847,Ethinicity,85.29853
2159,CurrentCompanyType,52.536076
13971,CurrentCompanyType,55.809483
11524,Gender,74.62483
23834,EmpScore,53.31049
19608,DegreeBranch,76.49947
18255,YearsOfExperince,83.33714
19640,Gender,86.0269
9967,DegreeBranch,80.351654
16537,YearsOfExperince,92.8614
17447,Gender,78.20907
12254,Gender,82.52163
6815,LatestDegreeCGPA,77.53213
4740,Gender,78.69075
5426,YearsOfExperince,84.00829
7932,YearsOfExperince,84.22491
8133,EmpScore,85.598885
21754,Gender,81.51093
12941,DegreeBranch,92.56782
14494,EmpScore,44.51667
23145,YearsOfExperince,62.28643
20881,DegreeBranch,92.249626
20637,DegreeBranch,82.03888
18620,Gender,78.72097
4650,CurrentCompanyType,93.55528
23842,DegreeBranch,83.59291
4722,CurrentCompanyType,54.619793
8197,CurrentCompanyType,47.137447
20966,CurrentCompanyType,48.528984
22565,HighestDegree,84.63364
14013,DegreeBranch,71.44314
6898,Ethinicity,82.60379
15838,DegreeBranch,77.232605
5157,DegreeBranch,74.1352
20771,Gender,69.24053
13249,HighestDegree,76.57681
8058,YearsOfExperince,75.826485
8360,CurrentCompanyType,53.04866
8756,CurrentCompanyType,58.362053
21407,MartialStatus,77.945465
6273,CurrentCompanyType,56.212597
16938,Gender,81.33193
2026,DegreeBranch,77.779625
12276,DegreeBranch,62.635548
10576,DegreeBranch,77.65805
14108,Gender,77.71722
18227,YearsOfExperince,92.47932
13007,DegreeBranch,88.38421
8774,YearsOfExperince,82.104675
15170,DegreeBranch,79.5452
11319,Gender,83.0737
16453,CurrentCompanyType,59.11508
5599,CurrentCompanyType,95.33936
5295,EmpScore,48.516388
12453,DegreeBranch,82.208115
12949,DegreeBranch,74.15587
20354,Ethinicity,83.54435
7924,Gender,74.4006
3651,Gender,83.40015
17457,CurrentCompanyType,82.74345
5015,CurrentCompanyType,59.27386
8407,DegreeBranch,84.666466
18105,DegreeBranch,79.35208
21901,Gender,75.73262
13203,CurrentCompanyType,51.957363
10063,Gender,79.59651
16904,Gender,83.40696
21494,DegreeBranch,89.17091
15268,Gender,76.6886
9430,DegreeBranch,80.35846
3109,DegreeBranch,86.12036
19667,Gender,79.12685
7753,Gender,72.76977
2958,YearsOfExperince,82.15141
15525,Gender,78.62522
11884,HighestDegree,92.51018
3978,Gender,80.71863
7110,EmpScore,60.479572
14118,HighestDegree,59.158943
2321,Gender,85.64037
18823,CurrentCompanyType,58.085155
10593,LatestDegreeCGPA,77.90633
13768,MartialStatus,81.71365
8172,DegreeBranch,82.667595
2077,EmpScore,81.804085
2442,DegreeBranch,86.23548
8203,Gender,74.66263
8009,YearsOfExperince,75.814964
11284,DegreeBranch,92.25827
5504,Gender,73.720795
18634,DegreeBranch,85.14703
10985,DegreeBranch,81.27759
10311,Gender,73.89444
11860,DegreeBranch,84.4245
16069,CurrentCompanyType,55.477802
3235,CurrentCompanyType,61.995026
17901,DegreeBranch,83.12799
24315,LatestDegreeCGPA,86.73984
19623,CurrentCompanyType,53.785576
4056,CurrentCompanyType,61.046417
14107,EmpScore,87.36138
19859,YearsOfExperince,84.809906
19001,CurrentCompanyType,56.81151
19983,Gender,77.88579
5999,LatestDegreeCGPA,57.196423
8402,Gender,82.752846
22807,MartialStatus,82.980545
17833,CurrentCompanyType,82.39707
5013,HighestDegree,43.155006
20052,Gender,85.363525
12188,MartialStatus,79.77467
10363,YearsOfExperince,90.87675
24052,YearsOfExperince,76.98987
17273,Gender,73.98484
22651,EmpScore,48.073196
6726,Ethinicity,51.818417
16473,DegreeBranch,82.60381
15222,Gender,81.41763
4265,EmpScore,90.41392
7850,DegreeBranch,93.57421
21134,CurrentCompanyType,66.29565
13300,EmpScore,57.49087
4628,DegreeBranch,75.146324
7412,Gender,77.52085
17728,Gender,86.60926
18725,YearsOfExperince,80.91502
19217,EmpScore,79.53749
6170,CurrentCompanyType,74.52148
19257,Gender,77.092186
4980,CurrentCompanyType,61.30668
9052,DegreeBranch,91.291985
15550,DegreeBranch,91.109985
4492,MartialStatus,78.96644
12326,YearsOfExperince,81.783394
9675,DegreeBranch,76.96101
22811,YearsOfExperince,73.09808
14194,EmpScore,80.3587
11520,DegreeBranch,80.836655
10755,YearsOfExperince,80.889435
8369,DegreeBranch,93.21084
12766,YearsOfExperince,81.03434
7785,CurrentCompanyType,59.6781
7428,CurrentCompanyType,57.49917
11606,DegreeBranch,80.91302
22155,YearsOfExperince,89.42979
18386,Gender,75.070564
17554,Gender,87.45681
12745,EmpScore,92.96728
8673,Gender,82.53812
10774,DegreeBranch,82.61381
18016,CurrentCompanyType,64.02922
10509,CurrentCompanyType,87.640335
8923,DegreeBranch,88.49578
4537,Gender,87.83356
14132,CurrentCompanyType,63.071407
5809,Ethinicity,84.901436
23567,CurrentCompanyType,55.79256
11330,Ethinicity,87.642136
14518,Gender,78.40097
10929,HighestDegree,87.857254
15145,CurrentCompanyType,47.75347
22372,YearsOfExperince,85.547516
13673,CurrentCompanyType,51.979187
9062,EmpScore,94.34921
23282,CurrentCompanyType,73.655205
3718,Gender,85.19228
20711,DegreeBranch,90.680275
20766,Gender,78.161964
5534,CurrentCompanyType,53.084465
5053,EmpScore,47.390316
7530,CurrentCompanyType,57.877018
15952,CurrentCompanyType,49.563976
22196,Ethinicity,80.23949
24379,MartialStatus,80.33376
21184,DegreeBranch,75.30138
20632,EmpScore,36.001812
15166,DegreeBranch,83.20864
20686,Gender,73.32537
16530,YearsOfExperince,70.18131
13227,EmpScore,90.47595
13649,CurrentCompanyType,58.672092
2233,LatestDegreeCGPA,52.824463
16100,DegreeBranch,87.408035
2236,DegreeBranch,81.38651
21657,YearsOfExperince,75.663666
16992,Gender,78.714165
12752,Ethinicity,80.75082
16034,Gender,80.82872
14640,CurrentCompanyType,53.619453
19315,CurrentCompanyType,85.21004
14835,DegreeBranch,87.493706
17164,MartialStatus,80.660736
8821,DegreeBranch,87.799904
8100,Gender,84.383995
21353,Gender,83.919205
19310,Gender,80.43782
23984,DegreeBranch,89.29113
5145,Gender,89.300476
18781,CurrentCompanyType,62.66468
5154,MartialStatus,79.57937
17658,Gender,86.84542
2151,CurrentCompanyType,87.660416
19685,YearsOfExperince,88.03896
13992,DegreeBranch,87.403244
11231,CurrentCompanyType,58.61783
22262,Gender,86.78736
18790,CurrentCompanyType,62.370144
12285,Gender,84.95835
6584,DegreeBranch,76.9223
22391,CurrentCompanyType,49.415043
11309,Ethinicity,74.05106
18602,CurrentCompanyType,43.331116
20449,YearsOfExperince,83.39342
18402,DegreeBranch,85.00774
17302,YearsOfExperince,80.79507
22628,Gender,83.15762
6435,DegreeBranch,82.2573
3293,HighestDegree,78.61161
10515,YearsOfExperince,88.053154
2289,CurrentCompanyType,45.979435
9846,HighestDegree,58.25551
14182,Gender,73.10508
5563,HighestDegree,80.26163
12324,Gender,78.51791
12370,Gender,71.07233
12593,Gender,82.02138
23192,MartialStatus,81.47043
19616,DegreeBranch,90.60949
6354,MartialStatus,85.97883
7231,Gender,77.4469
11787,CurrentCompanyType,57.82612
14580,YearsOfExperince,84.24668
13498,YearsOfExperince,82.83651
8815,EmpScore,50.38964
6389,DegreeBranch,94.83243
4573,DegreeBranch,82.582855
23076,DegreeBranch,87.13007
17603,Gender,81.36123
20009,Ethinicity,89.54774
9012,YearsOfExperince,67.77755
10729,Gender,82.59947
12390,CurrentCompanyType,48.710716
23235,YearsOfExperince,82.73587
19920,Gender,80.213326
15263,Gender,81.36241
18719,Gender,79.233894
12540,Ethinicity,59.001408
17194,DegreeBranch,81.125
10568,Gender,78.312614
14109,Gender,82.09158
2439,DegreeBranch,83.66901
19838,Ethinicity,83.322556
24179,YearsOfExperince,75.72108
3350,CurrentCompanyType,57.44026
12420,Gender,82.44107
14651,YearsOfExperince,81.83476
3923,YearsOfExperince,71.724686
11345,CurrentCompanyType,55.385735
12375,YearsOfExperince,79.5651
15915,CurrentCompanyType,41.000526
5219,Gender,79.22519
10723,EmpScore,77.885086
8514,Gender,77.65934
14472,DegreeBranch,89.10217
11267,DegreeBranch,82.26427
20122,CurrentCompanyType,54.49759
5590,EmpScore,86.1186
23955,YearsOfExperince,65.58054
20018,Gender,86.59397
18324,Gender,80.5495
4864,Gender,81.862854
2285,YearsOfExperince,84.07516
6543,YearsOfExperince,81.29963
10824,DegreeBranch,80.31581
12242,CurrentCompanyType,43.852352
11435,CurrentCompanyType,51.52678
12158,DegreeBranch,77.570465
22367,Gender,84.80549
9819,YearsOfExperince,85.13637
8862,Gender,80.32329
11639,YearsOfExperince,72.65653
6155,CurrentCompanyType,54.802788
9336,LatestDegreeCGPA,63.72451
18185,Gender,77.37536
10400,DegreeBranch,81.54343
6113,DegreeBranch,77.805725
11971,CurrentCompanyType,55.28336
15894,Gender,79.94192
6824,DegreeBranch,79.09617
18284,YearsOfExperince,76.11582
14237,MartialStatus,82.64551
18894,EmpScore,81.435486
17849,CurrentCompanyType,55.17022
11149,DegreeBranch,86.7586
6551,MartialStatus,76.801506
5967,Gender,83.87251
13813,DegreeBranch,72.531044
9970,DegreeBranch,83.291115
4760,EmpScore,53.712597
9629,Gender,80.08663
19186,EmpScore,79.74504
2309,CurrentCompanyType,80.64961
14595,CurrentCompanyType,51.23314
23533,Gender,86.973915
22697,Gender,74.48318
20713,Gender,70.98352
10902,DegreeBranch,76.523605
22201,MartialStatus,84.08445
11817,Gender,77.32059
10832,Gender,78.456665
3772,Gender,75.921906
4234,MartialStatus,55.72882
4952,EmpScore,92.5262
17214,DegreeBranch,81.22925
20092,Gender,78.68173
2189,MartialStatus,79.96918
21946,YearsOfExperince,74.40897
8273,YearsOfExperince,79.58825
17620,Ethinicity,91.79218
2683,Gender,76.54844
23694,YearsOfExperince,91.75572
19210,DegreeBranch,83.30023
4318,Gender,75.34577
20128,DegreeBranch,82.72266
17241,DegreeBranch,78.90798
8157,Gender,80.095055
5915,YearsOfExperince,78.69813
22024,YearsOfExperince,86.29714
18656,Gender,83.66619
21705,Gender,81.367584
7927,YearsOfExperince,74.89675
5952,CurrentCompanyType,56.517548
15441,LatestDegreeCGPA,54.51251
7768,YearsOfExperince,80.2615
17671,CurrentCompanyType,53.053333
6561,LatestDegreeCGPA,59.13561
4895,CurrentCompanyType,55.621605
7078,DegreeBranch,80.02321
7262,HighestDegree,78.86688
5835,YearsOfExperince,82.18945
12954,CurrentCompanyType,52.371983
19716,HighestDegree,88.427956
22353,YearsOfExperince,81.311485
7354,YearsOfExperince,94.33209
2474,Gender,83.65638
6050,Gender,85.310974
16516,DegreeBranch,79.27051
21129,Gender,81.42131
3664,HighestDegree,89.56938
8997,CurrentCompanyType,60.70973
13691,Gender,76.472145
18200,HighestDegree,81.157845
9681,CurrentCompanyType,59.268703
14197,HighestDegree,77.96461
20575,DegreeBranch,91.84737
3513,DegreeBranch,92.316376
9334,DegreeBranch,74.07605
15293,Gender,82.39268
18189,HighestDegree,82.43137
18256,DegreeBranch,78.730156
24154,EmpScore,94.557655
14245,EmpScore,82.03268
20367,HighestDegree,89.5902
23466,EmpScore,86.91334
3116,EmpScore,79.61667
17568,Gender,78.1646
22730,Gender,87.4399
15637,CurrentCompanyType,59.246246
4819,DegreeBranch,82.86784
14531,CurrentCompanyType,56.992302
17920,Gender,74.378395
13373,Gender,73.206024
20024,HighestDegree,88.61347
12741,Ethinicity,69.25332
14286,EmpScore,78.39495
13446,Gender,82.35113
19905,CurrentCompanyType,55.639824
4813,CurrentCompanyType,54.260654
7334,Gender,69.97376
10608,Gender,70.39385
8798,CurrentCompanyType,48.184277
11837,Gender,75.804306
20075,CurrentCompanyType,93.69829
15851,YearsOfExperince,82.131256
4317,MartialStatus,80.81338
2234,CurrentCompanyType,51.30304
2027,CurrentCompanyType,59.435947
2371,DegreeBranch,93.539375
4403,Gender,84.47106
12890,DegreeBranch,91.448456
14160,Gender,80.10622
2947,DegreeBranch,90.60898
23971,Gender,82.28795
2677,HighestDegree,83.24317
2047,DegreeBranch,85.21441
2917,DegreeBranch,91.58354
5627,YearsOfExperince,76.53575
14167,YearsOfExperince,77.09531
21346,DegreeBranch,88.45686
21351,Gender,75.07407
24076,EmpScore,88.209496
12327,EmpScore,79.269806
3845,DegreeBranch,79.76903
2495,DegreeBranch,90.49353
4060,CurrentCompanyType,58.066437
10323,Ethinicity,80.87881
24319,EmpScore,84.245766
12831,YearsOfExperince,84.22949
4714,Ethinicity,61.94807
11578,Gender,77.768
10585,DegreeBranch,79.04207
7053,DegreeBranch,86.46609
7127,DegreeBranch,87.88998
7849,Gender,71.20451
5012,HighestDegree,94.457344
6255,CurrentCompanyType,49.59946
8093,EmpScore,94.37049
12883,Gender,78.44118
2973,Ethinicity,80.89755
4863,CurrentCompanyType,64.81445
15068,MartialStatus,56.859764
19333,Gender,73.643486
12959,DegreeBranch,92.85947
8013,DegreeBranch,73.8845
3090,Gender,83.15177
24196,YearsOfExperince,80.73256
11844,LatestDegreeCGPA,50.569912
24121,EmpScore,80.453995
12264,CurrentCompanyType,49.31717
22768,DegreeBranch,86.37285
15229,DegreeBranch,89.40265
2855,CurrentCompanyType,51.176746
6774,Gender,80.02381
14316,CurrentCompanyType,53.839024
20320,Gender,80.29119
13339,CurrentCompanyType,90.30937
22356,DegreeBranch,75.20383
9162,Ethinicity,56.95434
14101,YearsOfExperince,77.93052
22792,Gender,70.145195
3037,Gender,83.23807
7600,YearsOfExperince,81.0534
6250,Gender,79.083916
15375,MartialStatus,80.7513
13244,DegreeBranch,92.14766
10830,HighestDegree,78.349686
12263,CurrentCompanyType,56.080257
10448,CurrentCompanyType,73.80597
9195,DegreeBranch,94.27013
22389,Gender,83.021904
19529,LatestDegreeCGPA,78.74377
10175,Gender,74.0809
21677,YearsOfExperince,80.70193
23240,YearsOfExperince,89.38977
11794,Gender,81.398445
14825,Gender,84.65879
23041,CurrentCompanyType,53.00703
18457,DegreeBranch,59.273193
16536,Gender,89.14081
12728,HighestDegree,73.901566
11623,CurrentCompanyType,60.432014
6013,HighestDegree,86.99922
19886,CurrentCompanyType,61.14683
3326,EmpScore,90.54905
22193,DegreeBranch,83.619095
3940,Gender,84.10528
20846,CurrentCompanyType,61.167915
5757,Gender,79.64819
8725,Gender,87.09975
21001,CurrentCompanyType,54.1751
3543,CurrentCompanyType,60.481712
20994,Gender,81.60715
9961,YearsOfExperince,85.97918
9015,CurrentCompanyType,47.774876
19888,EmpScore,82.86078
11297,HighestDegree,89.5749
18722,EmpScore,89.98427
17786,YearsOfExperince,86.12176
9543,LatestDegreeCGPA,65.04482
12085,CurrentCompanyType,50.266457
15556,MartialStatus,54.840336
9014,CurrentCompanyType,52.841637
10284,YearsOfExperince,85.26232
12598,MartialStatus,77.1095
10698,EmpScore,76.73178
21223,DegreeBranch,77.6988
9310,DegreeBranch,85.13565
9230,DegreeBranch,78.46179
13338,Gender,78.136696
16149,MartialStatus,77.77186
16813,Gender,85.76131
3038,Gender,79.10016
3158,Gender,87.84281
22849,YearsOfExperince,78.49602
16732,MartialStatus,47.251034
19579,DegreeBranch,83.05055
18917,CurrentCompanyType,57.70411
22229,MartialStatus,54.335094
19116,MartialStatus,76.004105
14984,CurrentCompanyType,57.541977
21140,HighestDegree,57.821484
3305,CurrentCompanyType,99.770966
12994,Gender,80.807495
6125,HighestDegree,50.965496
18637,LatestDegreeCGPA,72.975006
22541,DegreeBranch,83.47702
17912,DegreeBranch,77.54453
11803,Gender,84.081085
16355,EmpScore,82.125
4235,CurrentCompanyType,60.397263
18004,DegreeBranch,80.612495
20056,HighestDegree,79.338936
2023,CurrentCompanyType,64.30702
21734,EmpScore,92.662865
9885,DegreeBranch,88.226715
10483,EmpScore,88.13474
16641,CurrentCompanyType,49.24797
21780,DegreeBranch,84.63965
6136,DegreeBranch,78.7125
12401,CurrentCompanyType,53.681812
17014,Gender,86.531525
24087,CurrentCompanyType,47.759094
10133,DegreeBranch,94.21018
6723,YearsOfExperince,92.242714
8045,Gender,79.94627
16542,YearsOfExperince,78.73925
23321,DegreeBranch,91.91636
13825,HighestDegree,79.93045
15923,Gender,76.734436
21526,CurrentCompanyType,60.57109
11523,Gender,78.489006
6381,DegreeBranch,100.241425
9673,YearsOfExperince,85.09168
18626,Gender,81.14601
18653,EmpScore,70.33181
23682,Gender,77.86996
13630,YearsOfExperince,79.67013
17039,Gender,78.15406
22274,YearsOfExperince,78.61658
2306,DegreeBranch,80.53984
6653,DegreeBranch,92.11723
19120,EmpScore,77.028946
19554,MartialStatus,83.71713
14270,Gender,83.85714
18560,DegreeBranch,77.47089
17438,HighestDegree,87.60575
21362,CurrentCompanyType,61.833393
2129,Ethinicity,80.7096
17348,DegreeBranch,87.08346
4218,CurrentCompanyType,55.460712
2849,DegreeBranch,79.44604
21933,DegreeBranch,82.24598
15580,CurrentCompanyType,54.240417
20529,DegreeBranch,81.92996
17691,DegreeBranch,77.648285
3981,EmpScore,81.2854
14265,MartialStatus,56.235264
3358,DegreeBranch,80.529816
2800,EmpScore,89.46179
7450,HighestDegree,83.75419
18452,Gender,87.79278
18591,CurrentCompanyType,60.669163
2799,DegreeBranch,90.235214
15693,Gender,70.64526
22366,Gender,83.50007
11266,DegreeBranch,81.28137
4701,Gender,84.020256
4465,Gender,77.641685
11969,Gender,83.48421
21882,YearsOfExperince,74.470955
21054,CurrentCompanyType,56.619816
4460,Gender,81.55823
7407,YearsOfExperince,88.66264
8030,DegreeBranch,87.34579
11046,Gender,77.56755
19729,Gender,78.22299
5636,HighestDegree,87.32893
6671,MartialStatus,85.04457
16202,CurrentCompanyType,57.729916
7043,Gender,78.70552
10942,DegreeBranch,79.7038
14287,YearsOfExperince,82.68941
15798,EmpScore,74.39377
20043,YearsOfExperince,79.5331
23193,LatestDegreeCGPA,81.46893
20853,CurrentCompanyType,53.651936
8822,Gender,89.380226
16889,HighestDegree,79.064644
20928,DegreeBranch,82.56712
20402,Gender,80.65236
14144,HighestDegree,58.771976
3688,DegreeBranch,86.956924
23797,YearsOfExperince,83.464714
16515,DegreeBranch,83.427376
8662,CurrentCompanyType,61.273045
16388,DegreeBranch,77.47904
18546,YearsOfExperince,75.98121
11979,DegreeBranch,88.91859
4834,CurrentCompanyType,54.860714
17427,CurrentCompanyType,57.600357
22803,YearsOfExperince,84.988464
17952,MartialStatus,79.610344
17885,HighestDegree,91.63494
10017,CurrentCompanyType,56.611767
3278,CurrentCompanyType,55.650257
20904,Gender,79.26354
12711,CurrentCompanyType,55.345352
10686,CurrentCompanyType,61.42261
12917,EmpScore,75.84541
4741,DegreeBranch,82.95759
13839,Gender,88.608315
21465,LatestDegreeCGPA,54.619316
4590,CurrentCompanyType,51.502964
22724,CurrentCompanyType,51.985023
8854,CurrentCompanyType,49.47613
9435,MartialStatus,82.90529
19503,CurrentCompanyType,67.47142
3230,EmpScore,76.44326
8877,CurrentCompanyType,85.111885
4246,DegreeBranch,71.392555
16897,HighestDegree,81.78285
7773,Gender,84.83019
14075,DegreeBranch,77.9033
4359,DegreeBranch,80.81101
21289,DegreeBranch,79.44112
18186,LatestDegreeCGPA,42.396523
3991,CurrentCompanyType,56.865044
22537,YearsOfExperince,85.46599
2124,Gender,77.68568
18692,CurrentCompanyType,45.60601
16570,CurrentCompanyType,60.519608
18239,MartialStatus,89.82738
6771,Gender,80.080215
23673,EmpScore,80.95193
10742,Gender,75.21632
21753,YearsOfExperince,78.999664
19431,Gender,76.32158
4224,Gender,85.0282
12983,Gender,79.22834
5454,Ethinicity,83.810875
8722,DegreeBranch,90.83025
12803,LatestDegreeCGPA,83.4681
12536,YearsOfExperince,78.722534
16422,Gender,86.68319
15645,Gender,89.43893
3013,CurrentCompanyType,52.9169
11044,CurrentCompanyType,50.785507
9410,CurrentCompanyType,76.51174
9813,Gender,77.96212
10165,MartialStatus,81.75521
7505,YearsOfExperince,76.39659
17149,DegreeBranch,85.636284
15413,YearsOfExperince,75.81088
23114,MartialStatus,83.81557
14176,CurrentCompanyType,87.61074
21823,DegreeBranch,88.80249
10343,DegreeBranch,82.7715
5560,HighestDegree,93.50594
6270,YearsOfExperince,82.250175
7671,Gender,84.98504
7005,DegreeBranch,90.647995
19009,CurrentCompanyType,49.864174
3626,DegreeBranch,86.134254
17003,Ethinicity,77.119995
2057,Ethinicity,79.989075
13919,Gender,81.83309
24077,YearsOfExperince,90.665245
9766,YearsOfExperince,76.99737
15453,EmpScore,90.9225
23010,Gender,81.92856
14090,Gender,87.43194
4809,DegreeBranch,81.88216
13269,EmpScore,60.338203
4752,CurrentCompanyType,51.584225
20417,CurrentCompanyType,56.964874
13672,CurrentCompanyType,57.87366
23805,Gender,73.77763
18173,DegreeBranch,43.996693
22094,Gender,81.873
22250,CurrentCompanyType,50.438576
16288,Gender,88.57135
19045,EmpScore,91.59329
16522,DegreeBranch,90.697044
4116,HighestDegree,83.43717
6539,YearsOfExperince,79.10482
3379,Gender,76.85219
5059,YearsOfExperince,78.48771
8860,CurrentCompanyType,61.048115
21208,Gender,81.52722
8853,HighestDegree,58.004337
3810,CurrentCompanyType,60.081753
14288,HighestDegree,88.92839
16412,HighestDegree,54.734806
12951,HighestDegree,80.77005
10350,DegreeBranch,85.57187
12901,Gender,71.66265
5620,CurrentCompanyType,48.921288
4915,CurrentCompanyType,58.240753
12290,DegreeBranch,92.159515
2302,DegreeBranch,76.180954
18065,YearsOfExperince,82.66997
11855,DegreeBranch,78.7316
3827,DegreeBranch,73.611565
6306,Ethinicity,80.75365
23576,CurrentCompanyType,63.302574
12006,MartialStatus,82.969795
10847,DegreeBranch,79.83804
8140,Gender,84.791824
13901,Gender,76.0188
5783,DegreeBranch,82.28143
21014,Gender,76.509735
22644,Gender,73.7468
5984,CurrentCompanyType,60.548187
23877,CurrentCompanyType,56.74712
2840,Gender,77.48697
10192,DegreeBranch,85.92175
23914,MartialStatus,83.278885
22524,Gender,77.41987
2771,HighestDegree,92.746414
17692,Ethinicity,80.46081
10650,Gender,79.837006
9755,DegreeBranch,77.908066
13389,DegreeBranch,88.19579
22119,DegreeBranch,82.289604
7542,EmpScore,85.499916
10044,CurrentCompanyType,54.69166
6855,DegreeBranch,79.03045
23779,Gender,77.71717
13008,Gender,74.56231
21120,Gender,83.476524
11242,Ethinicity,83.59247
13650,DegreeBranch,90.85097
8267,MartialStatus,48.24349
21477,DegreeBranch,86.2672
16264,CurrentCompanyType,82.50484
19594,EmpScore,90.116974
22269,YearsOfExperince,89.388245
13198,YearsOfExperince,84.36518
24168,Gender,81.54674
20014,DegreeBranch,49.05983
15728,MartialStatus,80.439354
14544,YearsOfExperince,67.53612
22947,Gender,76.7773
19954,EmpScore,91.14222
2152,DegreeBranch,86.892006
21219,YearsOfExperince,79.46421
8971,Gender,80.438034
20877,MartialStatus,72.162254
8269,Gender,82.433586
15270,DegreeBranch,77.541214
23418,EmpScore,41.80933
5493,Gender,76.71118
21338,Gender,79.52749
5445,DegreeBranch,77.3588
5459,Gender,84.46476
20868,Gender,77.78618
8867,EmpScore,81.028244
16546,CurrentCompanyType,46.366455
15083,Gender,86.946976
12805,DegreeBranch,80.00773
5617,Gender,73.48113
16201,EmpScore,55.693504
13821,DegreeBranch,96.52164
16102,DegreeBranch,84.25832
8084,Gender,80.33558
18524,EmpScore,59.434624
15480,DegreeBranch,81.71854
15180,YearsOfExperince,80.46137
17962,HighestDegree,85.14751
18642,HighestDegree,81.09747
4781,EmpScore,56.686604
22319,MartialStatus,61.369503
23603,Gender,77.18424
18750,EmpScore,90.74365
8473,CurrentCompanyType,52.946957
22695,MartialStatus,81.847626
19831,EmpScore,52.65826
6237,Ethinicity,74.83787
18730,DegreeBranch,90.07885
22181,CurrentCompanyType,56.71128
21731,EmpScore,90.883965
8060,YearsOfExperince,75.98032
19420,Gender,76.51736
17824,YearsOfExperince,89.47679
7161,DegreeBranch,78.655396
7844,HighestDegree,85.303894
21645,YearsOfExperince,79.30057
20063,Gender,81.909874
23402,CurrentCompanyType,57.180305
5700,Gender,77.63817
19467,EmpScore,87.94731
18261,DegreeBranch,82.18535
19472,DegreeBranch,79.52806
8964,CurrentCompanyType,51.86792
23851,Gender,77.51807
20502,YearsOfExperince,60.947002
9710,DegreeBranch,81.766235
22375,CurrentCompanyType,67.3387
5593,CurrentCompanyType,58.213528
7525,HighestDegree,86.44982
12353,CurrentCompanyType,57.034985
13150,HighestDegree,81.49607
7446,YearsOfExperince,89.2563
16239,CurrentCompanyType,46.659775
3429,CurrentCompanyType,57.101944
22252,DegreeBranch,79.28677
5529,Gender,71.964355
8650,DegreeBranch,75.314285
10382,DegreeBranch,82.89515
16109,CurrentCompanyType,63.26412
22239,DegreeBranch,90.77621
13918,EmpScore,84.22466
7346,EmpScore,79.25534
22164,CurrentCompanyType,48.02685
10995,YearsOfExperince,82.178535
20331,CurrentCompanyType,53.136593
17053,YearsOfExperince,78.62042
3468,YearsOfExperince,75.24882
4307,HighestDegree,83.19174
16145,YearsOfExperince,80.18887
15039,CurrentCompanyType,59.34397
11679,Gender,82.625565
21688,Gender,88.67465
19479,Gender,74.68796
11847,DegreeBranch,79.822235
9676,CurrentCompanyType,57.12789
2322,DegreeBranch,93.75386
23970,Gender,68.673096
4324,Gender,82.613556
17061,EmpScore,86.85145
19929,HighestDegree,47.614426
23855,HighestDegree,79.95226
11899,CurrentCompanyType,44.426315
12012,Gender,79.65639
8710,CurrentCompanyType,56.911453
11626,MartialStatus,51.052475
17583,Gender,75.33191
7620,MartialStatus,49.84829
15853,EmpScore,86.51013
23092,DegreeBranch,81.007614
